ph_drop,cac,mgc,emi,final_omegaclc,final_omegaarg,final_sir,final_high_omegaclc,final_high_omegaarg,init_omegaclc,init_omegaarg,init_high_omegaclc,init_high_omegaarg,init_sir
0.2,0.01,0.05,2786.804307744562,1.335824117133424,0.8749333709736009,72.43845330792524,0.8332233813296042,0.5284557256573981,1.8014011409966912,1.1713582278791024,1.133652786251866,0.7156116224040912,33.73539478346374
0.2,0.015,0.04,2786.891672057409,2.492189020538888,1.3110625710343153,69.5293655750797,1.5509810114374638,0.7900972872795246,3.3666545841928315,1.7583932631154022,2.1130598765531374,1.0713977904442178,32.331837179741406
0.2,0.02,0.03,2786.5489179929577,3.7846771129486063,1.746973931354484,66.45010330685996,2.349719195946584,1.0503151772802906,5.119077533097828,2.3461553948792577,3.203853950655494,1.4254872493295596,30.904932733922912
0.3,0.01,0.05,4609.386929607637,1.14562150084214,0.7531430204243156,106.65537905295238,0.7109326524729259,0.4520233694562095,1.8014011409966912,1.1713582278791024,1.133652786251866,0.7156116224040912,33.73539478346374
0.3,0.015,0.04,4603.33622446226,2.1376860171511525,1.1287027011342594,102.17524200909261,1.3239607387117045,0.676117398030962,3.3666545841928315,1.7583932631154022,2.1130598765531374,1.0713977904442178,32.331837179741406
0.3,0.02,0.03,4596.719242702413,3.2369687647439993,1.4997260350108799,98.29013541349035,2.000325412617562,0.896379461098852,5.119077533097828,2.3461553948792577,3.203853950655494,1.4254872493295596,30.904932733922912
0.4,0.01,0.05,6857.639073990431,0.9822907751818014,0.6482257597882018,157.0810996103397,0.6061882171885923,0.38643367290656716,1.8014011409966912,1.1713582278791024,1.133652786251866,0.7156116224040912,33.73539478346374
0.4,0.015,0.04,6842.8078182439995,1.8293527995750771,0.9696050928873299,151.10501002194167,1.1267351093286038,0.5769144436425587,3.3666545841928315,1.7583932631154022,2.1130598765531374,1.0713977904442178,32.331837179741406
0.4,0.02,0.03,6826.612205685247,2.7748514313019492,1.2904339908969982,144.45718039808588,1.7057708690499798,0.7663499319428547,5.119077533097828,2.3461553948792577,3.203853950655494,1.4254872493295596,30.904932733922912
